COLLECTTIME,SITEID,Call_Completion,TCH_DR,DL_Qual_0-5,DL_TBF_SR,HOSR,CS_Traffic,Availability,MS-BS_Distance
2021-08-29,13475,100.0,0.32,98.82,99.98,98.92,47.4,100.0,956.53
2021-08-29,13477,100.0,0.63,98.82,99.99,96.73,34.02,100.0,1028.6
2021-08-29,13800,99.38,0.78,95.62,99.98,99.09,48.83,100.0,2822.34
2021-08-29,13801,99.88,0.3,98.25,100.0,99.32,154.88,100.0,1117.87
2021-08-29,13802,100.0,0.15,97.85,100.0,99.52,45.0,100.0,1419.59
2021-08-29,13803,99.72,0.19,98.3,99.99,98.53,96.04,100.0,2606.09
2021-08-29,13804,99.91,0.53,98.21,100.0,99.12,83.48,100.0,2755.36
2021-08-29,13806,99.8,0.62,98.33,99.98,93.13,34.12,100.0,1006.09
2021-08-29,13807,100.0,0.15,98.74,99.99,99.1,52.37,100.0,2429.86
2021-08-29,13808,100.0,1.65,98.45,99.99,99.61,48.81,100.0,2240.31
2021-08-29,13809,99.54,0.23,98.25,99.99,98.41,78.0,100.0,2100.15
2021-08-29,13810,100.0,0.34,98.74,100.0,93.66,70.76,100.0,2121.02
2021-08-29,13811,99.78,0.0,98.17,100.0,94.39,27.69,100.0,984.7
2021-08-29,13812,99.87,0.67,97.89,100.0,97.67,47.9,100.0,1861.34
2021-08-29,13813,100.0,0.51,98.38,99.99,94.43,40.37,100.0,2044.74
2021-08-29,13814,100.0,0.86,95.64,100.0,91.25,26.3,100.0,1742.53
2021-08-29,13815,99.72,0.0,98.62,100.0,88.94,42.69,100.0,1153.29
2021-08-29,13816,99.59,1.22,97.35,99.99,96.82,22.27,100.0,1666.61
2021-08-29,13817,100.0,1.5,96.28,99.99,98.66,16.55,100.0,3088.0
2021-08-29,13818,100.0,0.59,98.92,100.0,97.81,74.47,100.0,1302.12
2021-08-29,13819,100.0,0.96,99.27,99.99,99.61,29.07,100.0,654.4
2021-08-29,13820,99.81,0.19,98.21,100.0,99.61,52.09,100.0,1226.47
2021-08-29,13821,100.0,0.7,99.01,100.0,99.32,96.58,100.0,960.79
2021-08-29,13822,100.0,3.45,96.07,100.0,99.67,1.66,100.0,1008.17
2021-08-29,13823,99.39,0.61,98.33,100.0,97.04,70.18,100.0,941.92
2021-08-29,13824,99.93,0.2,97.6,100.0,98.06,101.31,100.0,1179.98
2021-08-29,13825,99.84,0.86,97.78,100.0,79.79,80.11,100.0,1336.01
2021-08-29,13826,100.0,0.22,95.27,99.99,99.15,25.66,100.0,1387.33
2021-08-29,13827,99.43,1.0,96.55,99.99,98.76,50.08,100.0,1377.08
2021-08-29,13829,99.69,0.82,98.53,100.0,96.43,75.19,100.0,2774.96
2021-08-29,13830,99.32,0.11,97.09,99.98,95.5,60.66,100.0,3512.26
2021-08-29,13831,100.0,0.4,98.98,99.99,100.0,47.03,100.0,1244.81
2021-08-29,13833,99.85,0.3,97.9,99.98,99.49,41.96,100.0,3937.68
2021-08-29,13834,100.0,1.51,97.09,99.97,98.4,18.11,100.0,3114.9
2021-08-29,13835,97.14,5.88,78.97,100.0,79.25,1.58,100.0,2664.29
2021-08-29,13836,99.77,0.23,99.03,99.99,99.79,45.47,100.0,978.69
2021-08-29,13837,100.0,0.78,98.39,99.98,98.49,27.52,100.0,927.06
2021-08-29,13838,99.86,0.85,97.01,100.0,97.47,66.75,100.0,3587.16
2021-08-29,13840,99.85,0.51,98.59,100.0,97.64,151.3,100.0,1792.41
2021-08-29,13841,100.0,0.0,98.47,100.0,99.91,41.34,100.0,2630.16
2021-08-29,13842,99.79,1.04,96.82,99.99,96.09,28.75,100.0,1307.78
2021-08-29,13843,99.76,0.95,97.88,100.0,96.99,60.07,100.0,1413.56
2021-08-29,13844,99.81,0.65,98.56,99.99,99.15,81.1,100.0,3814.23
2021-08-29,13846,100.0,0.32,99.51,99.98,99.77,24.9,100.0,912.3
2021-08-29,13847,100.0,0.0,99.21,99.98,99.63,38.29,100.0,2152.89
2021-08-29,13848,100.0,0.3,98.64,99.99,100.0,28.22,100.0,1425.71
2021-08-29,13849,100.0,0.18,98.3,99.99,99.4,37.51,100.0,4325.53
2021-08-29,13850,100.0,1.29,99.14,99.93,97.46,30.89,100.0,1846.81
2021-08-29,13851,99.77,0.46,99.74,99.96,99.6,43.36,100.0,1184.79
2021-08-29,13852,99.63,0.73,98.76,99.99,98.76,42.78,100.0,2410.1
2021-08-29,13853,99.89,0.34,98.83,99.95,99.6,44.97,100.0,1540.11
2021-08-29,13856,99.35,1.31,97.8,99.98,100.0,13.03,100.0,1158.01
2021-08-29,13858,100.0,0.24,99.43,100.0,98.28,34.28,100.0,1950.07
2021-08-29,13859,100.0,3.17,97.96,99.99,99.69,45.44,99.95,2304.21
2021-08-29,13860,99.72,0.7,98.01,99.99,98.48,40.52,100.0,2910.25
2021-08-29,13861,100.0,8.26,97.58,99.97,99.35,16.19,99.89,4425.61
2021-08-29,13862,99.83,0.17,98.22,100.0,98.86,72.08,100.0,1032.17
2021-08-29,13863,99.84,0.31,98.57,100.0,94.45,43.44,100.0,2375.99
2021-08-29,13864,100.0,0.53,99.3,99.96,100.0,9.88,62.34,1031.0
2021-08-29,13865,99.84,1.12,96.56,99.99,96.19,49.62,100.0,1502.28
2021-08-29,13866,100.0,0.43,99.59,100.0,100.0,23.61,100.0,959.45
2021-08-29,13867,100.0,0.27,98.29,99.96,100.0,19.25,100.0,2598.23
2021-08-29,13868,100.0,0.45,99.41,99.97,91.81,50.04,100.0,1713.4
2021-08-29,13869,99.82,0.37,98.73,99.99,92.17,71.7,100.0,8417.69
2021-08-29,13870,100.0,0.66,97.97,99.96,100.0,19.75,100.0,2981.35
2021-08-29,13878,99.84,1.81,99.31,100.0,97.35,65.14,100.0,1086.3
2021-08-29,13879,100.0,0.18,99.72,100.0,99.19,28.84,100.0,694.55
2021-08-29,13880,100.0,0.65,98.01,99.96,96.32,8.38,100.0,1615.55
2021-08-29,13881,99.49,0.52,97.32,99.99,97.08,54.11,100.0,1883.01
2021-08-29,13882,100.0,0.0,99.09,99.98,99.62,4.1,100.0,1158.17
2021-08-29,13883,99.6,0.89,98.04,99.99,98.8,176.36,100.0,815.94
2021-08-29,13885,99.77,0.93,98.86,99.98,99.09,22.18,100.0,1084.94
2021-08-29,13886,100.0,0.66,98.71,99.98,98.73,18.11,100.0,1571.38
2021-08-29,13887,100.0,0.0,98.61,99.9,100.0,8.08,100.0,4152.21
2021-08-29,13888,98.66,0.5,98.2,100.0,97.12,94.65,100.0,1020.61
2021-08-29,13893,99.83,0.34,96.13,100.0,96.45,41.64,100.0,2326.26
2021-08-29,13894,99.25,0.75,98.08,99.98,98.58,24.4,100.0,1989.71
2021-08-29,13896,99.77,2.12,96.46,100.0,97.7,35.68,100.0,4297.31
2021-08-29,13899,99.75,0.13,97.9,99.99,99.61,62.28,100.0,1210.8
2021-08-29,14200,99.59,1.25,98.55,99.99,97.77,76.38,100.0,2864.41
2021-08-29,14204,99.65,1.75,97.62,100.0,96.94,21.12,100.0,1585.67
2021-08-29,14205,100.0,0.61,99.21,99.97,99.09,23.89,100.0,2483.57
2021-08-29,14206,99.24,0.96,98.6,99.97,95.96,41.18,100.0,1757.49
2021-08-29,14212,100.0,0.0,98.83,99.94,100.0,8.67,100.0,2248.88
2021-08-29,14214,99.67,0.0,96.54,99.97,95.99,26.67,100.0,909.47
2021-08-29,14215,100.0,5.98,98.39,99.87,94.12,9.08,100.0,2760.31
2021-08-29,14217,100.0,0.0,98.98,99.99,99.0,6.89,100.0,2308.76
2021-08-29,14219,100.0,0.55,99.67,99.98,99.84,84.28,100.0,1156.03
2021-08-29,14221,100.0,1.71,97.25,100.0,92.69,17.83,100.0,3693.37
2021-08-29,14223,100.0,2.08,97.21,99.94,99.16,17.85,100.0,1929.07
2021-08-29,14225,100.0,7.92,95.33,99.98,92.12,14.29,100.0,1403.46
2021-08-29,14226,100.0,1.86,98.92,99.99,95.79,35.82,100.0,822.59
2021-08-29,14229,98.39,6.56,83.63,99.88,94.57,4.79,100.0,2704.08
2021-08-29,14231,100.0,0.0,97.63,99.94,95.92,4.94,100.0,1160.04
2021-08-29,14232,100.0,2.03,97.51,99.99,95.18,13.02,100.0,1090.24
2021-08-29,14236,99.56,0.44,99.44,99.88,99.78,12.91,100.0,1287.32
2021-08-29,14240,100.0,0.63,96.75,100.0,86.16,31.77,100.0,2876.12
2021-08-29,14241,99.8,2.39,98.23,99.99,97.92,53.24,100.0,2948.52
2021-08-29,14242,99.56,3.1,96.12,99.99,88.14,20.52,100.0,2347.54
2021-08-29,14243,99.67,1.34,97.17,99.98,93.71,23.49,100.0,1356.36
2021-08-29,14244,99.32,3.08,97.45,99.96,96.14,23.98,100.0,2062.63
2021-08-29,14245,99.72,1.94,95.62,99.98,97.33,31.75,100.0,3486.21
2021-08-29,14246,100.0,0.45,97.94,99.99,97.97,29.67,100.0,1997.46
2021-08-29,14248,100.0,0.68,96.61,99.97,99.68,20.79,100.0,2091.41
2021-08-29,14252,100.0,0.31,99.11,99.96,100.0,26.01,100.0,1719.52
2021-08-29,14253,100.0,2.33,98.33,100.0,100.0,2.18,100.0,2767.06
2021-08-29,14254,100.0,0.0,98.02,99.96,98.35,12.17,100.0,3040.87
2021-08-29,14255,100.0,0.0,99.13,100.0,100.0,6.69,100.0,1027.71
2021-08-29,14258,100.0,0.0,99.53,99.95,99.34,6.15,100.0,1878.09
2021-08-29,14261,99.25,0.0,99.08,100.0,98.53,6.31,100.0,1132.47
2021-08-29,14263,100.0,3.16,96.41,100.0,98.35,11.36,100.0,1599.26
2021-08-29,14267,100.0,2.33,94.3,99.91,89.36,1.32,100.0,7322.11
2021-08-29,14268,99.8,0.41,98.32,99.98,99.68,29.11,100.0,3056.85
2021-08-29,14271,100.0,3.79,94.67,100.0,94.45,13.87,100.0,2903.32
2021-08-29,14282,99.38,2.49,98.01,99.99,97.64,51.66,100.0,1321.63
2021-08-29,14289,100.0,0.0,98.95,99.99,100.0,27.46,100.0,1269.59
2021-08-29,14290,98.54,4.44,94.15,100.0,94.9,22.45,100.0,3081.75
2021-08-29,14291,95.24,0.0,91.73,99.97,88.1,2.81,100.0,2792.87
2021-08-29,14294,99.68,0.65,96.97,99.97,98.15,25.68,100.0,2336.53
2021-08-29,14295,99.4,5.41,97.0,100.0,93.92,114.92,100.0,1980.39
2021-08-29,14297,100.0,6.45,96.23,99.99,94.06,5.08,100.0,2610.01
2021-08-29,14298,99.13,6.15,98.41,100.0,95.96,141.51,100.0,2472.78
2021-08-29,14299,100.0,13.04,94.54,100.0,97.53,7.93,100.0,3281.0
2021-08-29,14503,,,,100.0,,0.0,100.0,550.0
2021-08-29,14508,100.0,1.28,98.13,99.99,97.49,34.15,100.0,1588.83
2021-08-29,14509,100.0,3.44,96.45,99.98,80.47,49.47,100.0,2888.57
2021-08-29,14700,100.0,0.72,99.06,99.96,100.0,17.61,100.0,2451.37
2021-08-29,14701,100.0,0.0,99.33,99.98,99.81,42.15,100.0,1150.49
2021-08-29,14702,100.0,0.23,98.54,99.99,98.32,62.76,100.0,1649.1
2021-08-29,14703,100.0,1.88,99.35,99.98,98.44,19.38,100.0,1372.2
2021-08-29,14704,100.0,0.84,98.45,99.96,99.84,25.71,100.0,4648.88
2021-08-29,14705,100.0,0.44,98.62,99.98,98.64,28.86,100.0,1417.86
2021-08-29,14706,99.71,0.88,99.41,99.98,98.67,121.19,100.0,1514.35
2021-08-29,14707,99.36,1.02,97.76,100.0,97.88,58.97,100.0,1878.65
2021-08-29,14708,99.66,1.36,97.73,100.0,91.99,62.35,41.1,1533.73
2021-08-29,14709,99.81,1.52,96.81,99.99,99.16,58.4,100.0,4338.88
2021-08-29,14710,98.98,1.03,99.36,99.99,96.87,39.32,100.0,1972.26
2021-08-29,14711,98.6,3.08,97.38,100.0,98.24,48.47,100.0,3203.19
2021-08-29,14712,100.0,1.79,98.47,99.95,98.47,68.87,100.0,2602.92
2021-08-29,14713,99.82,1.11,98.63,100.0,96.18,56.25,100.0,3572.49
2021-08-29,14714,99.76,2.19,99.22,100.0,93.9,180.99,100.0,937.5
2021-08-29,14715,99.44,1.12,98.9,100.0,99.51,159.24,100.0,1232.88
2021-08-29,14716,98.94,2.14,97.52,100.0,94.98,40.37,100.0,1300.25
2021-08-29,14717,98.94,1.79,94.81,100.0,94.83,23.8,100.0,2400.22
2021-08-29,14718,100.0,1.38,98.97,100.0,89.12,68.55,100.0,1420.8
2021-08-29,14719,100.0,2.39,97.04,99.97,98.18,34.15,100.0,3080.89
2021-08-29,14720,100.0,5.56,88.42,99.97,85.92,3.66,100.0,1849.03
2021-08-29,14722,100.0,0.46,99.16,99.94,90.0,14.59,100.0,1755.17
2021-08-29,14723,99.7,0.6,98.85,99.96,98.76,14.75,100.0,2483.11
2021-08-29,14724,100.0,0.2,98.14,99.97,98.77,32.19,100.0,2229.35
2021-08-29,14725,100.0,0.0,99.17,99.95,99.25,11.0,100.0,2722.29
2021-08-29,14726,99.82,0.72,98.23,99.99,98.96,50.46,100.0,1446.12
2021-08-29,14727,99.89,0.45,98.47,100.0,99.22,61.06,100.0,3497.21
2021-08-29,14728,100.0,0.0,92.28,99.92,100.0,0.28,100.0,2267.49
2021-08-29,14729,99.73,0.0,98.5,99.94,97.17,19.06,100.0,1627.76
2021-08-29,14730,99.67,2.65,97.53,99.98,82.88,37.39,100.0,3002.96
2021-08-29,14732,100.0,0.28,99.44,99.94,99.49,20.31,100.0,2586.29
2021-08-29,14733,99.65,1.6,98.21,99.99,96.54,62.76,100.0,1519.36
2021-08-29,14734,100.0,0.96,99.64,99.99,99.25,78.84,100.0,982.45
2021-08-29,14736,100.0,4.51,98.68,99.99,94.49,24.45,100.0,822.59
2021-08-29,14737,99.87,1.16,98.97,100.0,89.89,76.97,100.0,1036.24
2021-08-29,14739,99.65,2.11,97.37,100.0,78.18,39.51,100.0,1060.13
2021-08-29,14740,99.1,2.05,98.67,99.99,93.6,95.15,100.0,960.22
2021-08-29,14741,99.38,3.45,95.9,99.99,88.61,31.18,100.0,1042.47
2021-08-29,14742,98.72,5.84,94.84,99.99,97.91,81.49,100.0,1973.95
2021-08-29,14744,100.0,1.64,98.59,99.99,98.28,101.4,100.0,1471.21
2021-08-29,14745,100.0,4.47,95.65,99.98,80.09,35.4,100.0,1084.35
2021-08-29,14746,100.0,1.74,98.17,99.99,96.25,27.76,100.0,2225.42
2021-08-29,14747,100.0,0.0,98.71,99.98,98.08,5.79,100.0,1075.66
2021-08-29,14748,100.0,3.9,96.25,100.0,96.38,13.73,100.0,2799.69
2021-08-29,14749,100.0,0.0,98.26,100.0,100.0,6.98,100.0,694.69
2021-08-29,14750,100.0,0.0,99.63,99.99,98.99,21.39,100.0,1570.97
2021-08-29,14751,99.79,0.0,98.69,99.97,99.49,25.27,100.0,2208.88
2021-08-29,14752,100.0,0.39,99.52,99.99,100.0,19.67,100.0,1942.16
2021-08-29,14753,99.37,1.16,98.59,99.99,99.02,82.9,100.0,6185.13
2021-08-29,14754,100.0,0.68,99.42,99.97,100.0,11.02,100.0,1021.39
2021-08-29,14755,100.0,0.3,98.92,99.98,99.59,16.92,100.0,1179.91
2021-08-29,14756,100.0,4.44,90.65,99.97,86.81,5.21,100.0,2750.73
2021-08-29,14757,99.29,0.0,99.14,99.93,99.41,18.17,100.0,2350.73
2021-08-29,14758,97.84,7.18,96.24,99.99,94.14,47.38,100.0,2151.78
2021-08-29,14759,100.0,0.97,97.23,99.98,96.43,18.72,100.0,1788.29
2021-08-29,14760,99.59,0.41,98.05,99.98,95.22,60.69,100.0,2293.59
2021-08-29,14761,100.0,0.0,99.56,100.0,100.0,0.14,100.0,551.36
2021-08-29,14762,100.0,0.0,96.01,100.0,87.5,1.32,100.0,1887.69
2021-08-29,14763,99.63,0.94,97.98,100.0,94.3,75.62,100.0,3150.69
2021-08-29,14764,99.35,3.29,97.73,99.99,97.01,75.5,100.0,2155.83
2021-08-29,14765,100.0,4.9,94.15,99.98,94.52,19.51,100.0,2539.48
2021-08-29,14766,100.0,1.3,90.97,99.97,95.37,12.94,100.0,4154.81
2021-08-29,14767,100.0,0.0,98.34,100.0,97.18,7.17,100.0,670.88
2021-08-29,14768,99.64,0.0,98.42,100.0,98.32,103.71,100.0,1153.53
2021-08-29,14769,100.0,1.18,97.94,99.99,95.64,12.87,100.0,1638.9
2021-08-29,14770,100.0,0.0,98.94,99.98,100.0,5.79,100.0,1092.79
2021-08-29,14771,100.0,1.02,99.11,99.98,99.27,33.89,100.0,1617.95
2021-08-29,14772,100.0,0.26,99.11,99.98,99.63,96.68,100.0,1970.92
2021-08-29,14773,99.38,0.0,98.56,99.99,98.21,10.08,100.0,1962.32
2021-08-29,14774,99.81,1.95,96.24,99.99,97.18,38.12,100.0,3159.65
2021-08-29,14775,100.0,0.35,98.58,99.99,98.79,38.32,100.0,1132.75
2021-08-29,14776,99.66,0.68,98.52,99.99,97.46,37.68,100.0,2563.47
2021-08-29,14777,99.51,1.71,97.23,99.96,92.6,38.77,100.0,2195.83
2021-08-29,14778,100.0,1.4,97.72,99.97,100.0,8.68,100.0,1690.42
2021-08-29,14779,100.0,0.0,99.52,99.99,100.0,18.35,100.0,928.19
2021-08-29,14780,97.85,2.2,98.28,99.97,98.81,5.7,100.0,4655.64
2021-08-29,14781,99.49,0.0,98.47,99.95,98.33,13.36,100.0,2075.94
2021-08-29,14782,100.0,0.99,99.27,99.99,98.8,5.46,100.0,1044.19
2021-08-29,14783,99.72,1.12,98.12,100.0,91.98,62.86,100.0,1697.46
2021-08-29,14784,99.79,0.42,98.02,99.87,99.1,37.87,100.0,2065.01
2021-08-29,14785,99.66,0.34,99.66,99.98,99.71,19.45,100.0,891.59
2021-08-29,14786,100.0,0.0,98.26,99.97,99.29,17.83,100.0,3588.27
2021-08-29,14787,99.61,1.17,96.5,99.98,90.12,70.23,100.0,2702.28
2021-08-29,14788,99.52,3.85,94.66,99.98,95.27,16.43,100.0,2464.03
2021-08-29,14789,100.0,2.44,99.76,99.94,100.0,7.13,100.0,1058.57
2021-08-29,14790,100.0,0.45,98.47,99.97,97.18,15.33,100.0,3738.95
2021-08-29,14791,100.0,0.5,96.72,99.99,97.54,41.85,100.0,3082.2
2021-08-29,14793,98.95,0.53,97.22,99.98,93.24,15.5,100.0,969.22
2021-08-29,14794,100.0,1.28,97.01,99.99,99.04,32.97,100.0,861.05
2021-08-29,14795,100.0,2.27,96.99,100.0,94.59,2.0,100.0,1034.79
2021-08-29,14796,99.11,0.22,96.86,99.93,96.38,52.86,100.0,2348.17
2021-08-29,14797,99.37,0.85,97.68,99.99,98.4,47.73,100.0,2554.73
2021-08-29,14798,100.0,0.0,98.71,99.99,97.66,48.84,100.0,2155.44
2021-08-29,17303,100.0,0.0,98.13,99.98,,0.57,100.0,3354.47
2021-08-29,17304,100.0,0.0,97.66,99.89,100.0,6.33,100.0,2463.23
2021-08-29,17305,100.0,1.64,99.14,99.99,100.0,5.53,66.67,4184.0
2021-08-29,17306,99.29,0.71,98.34,100.0,90.91,7.23,100.0,5714.51
2021-08-29,17308,100.0,0.64,97.74,99.98,92.0,57.66,100.0,4584.06
2021-08-29,17309,100.0,0.0,98.89,100.0,,13.23,100.0,4419.6
2021-08-29,17313,100.0,1.15,95.65,99.99,100.0,3.24,97.34,2391.52
2021-08-29,17314,99.54,0.4,98.25,99.98,88.03,71.9,100.0,2430.88
2021-08-29,17318,99.86,0.49,97.71,99.99,98.95,87.64,100.0,3351.19
2021-08-29,17319,99.86,1.1,95.86,100.0,97.17,86.56,100.0,4813.9
2021-08-29,17320,,,,,,0.0,0.0,
2021-08-29,17321,99.82,0.74,97.09,99.99,100.0,29.49,100.0,2150.46
2021-08-29,17322,99.83,0.0,98.15,100.0,100.0,33.95,100.0,1951.94
2021-08-29,17323,100.0,0.0,98.23,100.0,100.0,3.83,100.0,3549.68
2021-08-29,17324,100.0,0.0,98.45,99.96,100.0,2.83,100.0,2910.15
2021-08-29,17325,100.0,0.0,96.65,100.0,100.0,4.24,100.0,4126.68
2021-08-29,17326,100.0,0.0,95.36,100.0,100.0,5.49,100.0,3215.71
2021-08-29,17327,100.0,0.0,98.01,100.0,100.0,0.3,100.0,2571.72
2021-08-29,17328,100.0,0.0,99.42,100.0,,1.04,100.0,1924.81
2021-08-29,17330,99.56,0.0,97.74,100.0,100.0,16.5,100.0,7065.24
2021-08-29,17340,99.45,1.18,95.92,99.99,96.23,271.44,100.0,2124.0
2021-08-29,17341,99.82,0.53,99.14,100.0,100.0,37.46,100.0,2503.12
2021-08-29,17343,98.37,2.21,99.01,100.0,100.0,7.0,100.0,1026.57
2021-08-29,17344,99.65,0.0,99.96,99.97,87.07,32.46,100.0,994.01
2021-08-29,17345,100.0,2.44,99.77,99.96,99.76,22.57,98.28,1910.48
2021-08-29,17346,,,,100.0,,0.0,100.0,4041.79
2021-08-29,17347,99.91,4.6,98.04,99.72,99.31,414.55,100.0,760.15
2021-08-29,17349,99.82,0.98,98.18,99.99,99.1,144.99,100.0,698.66
2021-08-29,17351,99.91,0.17,98.46,100.0,99.87,172.33,100.0,1219.55
2021-08-29,17354,99.3,6.81,97.46,99.43,96.75,601.2,97.87,2015.69
2021-08-29,17359,99.83,1.34,97.88,99.98,99.13,262.11,99.97,792.49
2021-08-29,17900,99.25,0.95,98.65,99.99,96.88,136.76,100.0,692.06
2021-08-29,17902,99.59,0.82,96.09,99.98,97.73,24.85,100.0,806.26
2021-08-29,17903,99.36,1.41,96.48,100.0,94.46,146.27,100.0,1267.01
2021-08-29,17904,99.85,0.52,98.5,99.98,94.19,128.12,100.0,1944.08
2021-08-29,17905,100.0,0.0,96.29,99.96,100.0,9.06,100.0,1510.21
2021-08-29,17906,100.0,3.64,92.11,99.95,100.0,3.36,100.0,10140.4
2021-08-29,17907,99.68,1.18,95.78,99.99,97.32,132.76,100.0,1711.69
2021-08-29,17908,99.87,0.4,96.73,100.0,97.39,38.6,100.0,1808.17
2021-08-29,17909,100.0,0.73,96.61,99.92,100.0,8.87,100.0,1901.84
2021-08-29,17910,100.0,0.0,99.39,100.0,95.12,0.58,100.0,1281.05
2021-08-29,17911,100.0,0.24,97.71,99.99,100.0,21.08,100.0,2766.74
2021-08-29,17912,99.75,0.0,98.46,99.99,100.0,31.33,100.0,1760.86
2021-08-29,17913,100.0,0.0,95.85,99.98,100.0,0.08,100.0,2019.8
2021-08-29,17914,100.0,0.0,92.43,100.0,96.47,6.16,100.0,3488.94
2021-08-29,17915,99.73,0.89,98.06,100.0,94.83,253.57,100.0,2957.99
2021-08-29,17916,99.96,0.66,99.29,99.95,99.6,1345.33,100.0,950.33
2021-08-29,17917,100.0,0.0,98.97,100.0,93.75,0.33,100.0,10202.49
2021-08-29,17918,100.0,0.0,98.61,99.99,100.0,24.29,100.0,3808.44
2021-08-29,17920,100.0,3.17,99.98,100.0,,4.78,100.0,5913.81
2021-08-29,17921,100.0,0.0,95.12,99.99,100.0,8.87,100.0,6337.16
2021-08-29,17923,98.88,4.52,94.01,99.98,98.65,209.18,100.0,1095.62
2021-08-29,17924,100.0,0.0,96.97,99.99,100.0,6.19,100.0,3375.56
2021-08-29,17925,100.0,0.72,96.58,99.98,99.65,10.59,100.0,1895.83
2021-08-29,17926,99.59,1.24,96.55,99.97,97.86,83.85,100.0,1283.26
2021-08-29,17927,100.0,0.0,99.34,100.0,95.77,12.91,100.0,2110.77
2021-08-29,17928,100.0,0.0,98.61,99.97,100.0,1.38,100.0,2025.3
2021-08-29,17929,100.0,0.0,99.25,100.0,,0.04,100.0,11120.69
2021-08-29,17930,99.78,0.65,98.72,100.0,95.68,86.9,100.0,886.56
2021-08-29,17931,99.59,1.3,98.97,99.95,99.32,970.64,100.0,742.37
2021-08-29,17933,99.61,0.63,96.22,100.0,98.45,123.45,100.0,3682.75
2021-08-29,17934,99.15,0.28,99.01,99.99,98.84,17.93,100.0,1746.6
2021-08-29,17935,100.0,8.06,98.12,99.99,95.98,33.53,100.0,1244.33
2021-08-29,17936,99.42,0.95,96.46,99.91,95.53,412.28,98.69,1347.52
2021-08-29,17937,99.33,1.39,97.17,97.12,97.63,759.31,100.0,1031.13
2021-08-29,17938,99.1,2.55,96.07,99.99,96.32,44.26,100.0,1752.45
2021-08-29,17939,100.0,1.2,98.9,100.0,100.0,4.3,100.0,1775.18
2021-08-29,17940,100.0,0.0,92.34,99.99,100.0,1.47,100.0,4148.63
2021-08-29,17941,99.75,0.76,93.36,99.99,98.0,12.25,100.0,2580.72
2021-08-29,17942,100.0,0.0,98.39,99.93,100.0,7.35,100.0,1937.97
2021-08-29,17943,100.0,0.6,97.6,99.99,99.62,23.27,100.0,3619.89
2021-08-29,17945,100.0,0.0,95.55,100.0,100.0,1.06,100.0,9084.57
2021-08-29,17946,100.0,0.0,97.97,100.0,100.0,0.43,100.0,2588.21
2021-08-29,17947,99.87,0.88,94.12,99.99,84.97,46.26,100.0,4183.8
2021-08-29,17951,99.68,2.39,97.59,100.0,99.66,231.96,100.0,1042.03
2021-08-29,17952,100.0,0.0,98.73,100.0,100.0,3.6,100.0,1754.11
2021-08-29,17953,99.67,0.33,96.09,99.99,99.63,16.87,100.0,1767.2
2021-08-29,17999,99.66,1.77,98.49,99.97,99.24,519.34,100.0,869.66
2021-08-29,37180,99.24,1.91,97.58,100.0,94.68,11.89,100.0,3079.7
2021-08-29,37181,100.0,0.0,99.9,100.0,100.0,0.4,100.0,776.38
2021-08-29,37182,99.54,1.39,99.47,99.95,98.48,39.78,100.0,1062.84
2021-08-29,37183,100.0,0.0,99.76,100.0,98.82,14.47,100.0,1016.12
2021-08-29,37184,100.0,1.93,99.76,100.0,97.15,70.78,100.0,1185.16
2021-08-29,37450,100.0,3.49,99.55,99.98,89.02,8.02,100.0,2007.26
2021-08-29,37452,99.78,0.55,99.73,100.0,95.78,178.08,100.0,943.64
2021-08-29,37874,99.73,1.16,99.4,99.99,98.1,121.27,100.0,2449.84
2021-08-29,37875,100.0,0.0,99.68,99.99,97.94,29.29,100.0,1695.16
2021-08-29,37876,99.9,1.57,99.3,99.98,95.29,150.71,100.0,1052.16
2021-08-29,39150,99.41,2.38,99.02,100.0,99.21,12.71,100.0,5133.94
2021-08-29,39473,100.0,0.0,99.92,99.96,100.0,2.61,100.0,2341.25
2021-08-29,39871,100.0,0.53,99.09,100.0,100.0,11.22,100.0,1324.61
2021-08-29,39872,97.73,4.65,99.2,99.97,100.0,3.9,100.0,1560.87
2021-08-29,39873,100.0,5.88,98.2,100.0,100.0,1.12,100.0,25617.07
2021-08-30,13103,99.9,0.67,97.14,100.0,98.13,61.96,100.0,1450.13
2021-08-30,13104,99.63,1.12,95.93,99.96,97.83,33.28,100.0,2649.22
2021-08-30,13105,99.62,0.77,96.86,99.99,99.46,47.93,100.0,2454.23
2021-08-30,13110,100.0,1.77,98.28,99.99,99.33,33.39,100.0,1542.48
2021-08-30,13111,100.0,13.33,95.97,99.94,96.72,1.63,100.0,5332.25
2021-08-30,13112,99.5,1.0,97.05,99.97,96.57,11.66,100.0,755.82
2021-08-30,13116,100.0,0.48,97.26,99.97,91.23,24.48,100.0,2561.25
2021-08-30,13117,99.17,0.42,97.63,99.98,98.7,16.67,100.0,1066.33
2021-08-30,13118,100.0,0.0,98.63,99.99,100.0,10.35,100.0,1676.51
2021-08-30,13120,100.0,0.0,98.81,99.97,98.77,19.67,100.0,1343.76
2021-08-30,13121,99.68,1.27,95.91,99.97,96.77,14.4,100.0,1943.82
2021-08-30,13122,100.0,0.5,97.63,99.93,99.26,32.62,100.0,1288.68
2021-08-30,13123,99.74,0.26,99.62,99.98,99.57,23.07,100.0,1639.84
2021-08-30,13130,99.54,4.16,93.18,99.99,91.8,25.28,100.0,12847.72
